records.dateRep,records.day,records.month,records.year,records.cases,records.deaths,records.countriesAndTerritories,records.geoId,records.countryterritoryCode,records.popData2018,date,iso2,iso3,cname
28/03/2020,28,3,2020,0,0,Laos,LA,LAO,7061507,2020-03-28,LA,LAO,Lao People's Democratic Republic
27/03/2020,27,3,2020,4,0,Laos,LA,LAO,7061507,2020-03-27,LA,LAO,Lao People's Democratic Republic
26/03/2020,26,3,2020,0,0,Laos,LA,LAO,7061507,2020-03-26,LA,LAO,Lao People's Democratic Republic
25/03/2020,25,3,2020,2,0,Laos,LA,LAO,7061507,2020-03-25,LA,LAO,Lao People's Democratic Republic
13/04/2020,13,4,2020,21,2,Latvia,LV,LVA,1926542,2020-04-13,LV,LVA,Latvia
12/04/2020,12,4,2020,18,1,Latvia,LV,LVA,1926542,2020-04-12,LV,LVA,Latvia
11/04/2020,11,4,2020,23,0,Latvia,LV,LVA,1926542,2020-04-11,LV,LVA,Latvia
10/04/2020,10,4,2020,12,0,Latvia,LV,LVA,1926542,2020-04-10,LV,LVA,Latvia
09/04/2020,9,4,2020,29,0,Latvia,LV,LVA,1926542,2020-04-09,LV,LVA,Latvia
08/04/2020,8,4,2020,6,1,Latvia,LV,LVA,1926542,2020-04-08,LV,LVA,Latvia
07/04/2020,7,4,2020,9,0,Latvia,LV,LVA,1926542,2020-04-07,LV,LVA,Latvia
06/04/2020,6,4,2020,24,0,Latvia,LV,LVA,1926542,2020-04-06,LV,LVA,Latvia
05/04/2020,5,4,2020,16,0,Latvia,LV,LVA,1926542,2020-04-05,LV,LVA,Latvia
04/04/2020,4,4,2020,35,1,Latvia,LV,LVA,1926542,2020-04-04,LV,LVA,Latvia
03/04/2020,3,4,2020,12,0,Latvia,LV,LVA,1926542,2020-04-03,LV,LVA,Latvia
02/04/2020,2,4,2020,48,0,Latvia,LV,LVA,1926542,2020-04-02,LV,LVA,Latvia
01/04/2020,1,4,2020,22,0,Latvia,LV,LVA,1926542,2020-04-01,LV,LVA,Latvia
31/03/2020,31,3,2020,0,0,Latvia,LV,LVA,1926542,2020-03-31,LV,LVA,Latvia
30/03/2020,30,3,2020,71,0,Latvia,LV,LVA,1926542,2020-03-30,LV,LVA,Latvia
29/03/2020,29,3,2020,25,0,Latvia,LV,LVA,1926542,2020-03-29,LV,LVA,Latvia
28/03/2020,28,3,2020,36,0,Latvia,LV,LVA,1926542,2020-03-28,LV,LVA,Latvia
27/03/2020,27,3,2020,23,0,Latvia,LV,LVA,1926542,2020-03-27,LV,LVA,Latvia
26/03/2020,26,3,2020,24,0,Latvia,LV,LVA,1926542,2020-03-26,LV,LVA,Latvia
25/03/2020,25,3,2020,17,0,Latvia,LV,LVA,1926542,2020-03-25,LV,LVA,Latvia
24/03/2020,24,3,2020,41,0,Latvia,LV,LVA,1926542,2020-03-24,LV,LVA,Latvia
23/03/2020,23,3,2020,15,0,Latvia,LV,LVA,1926542,2020-03-23,LV,LVA,Latvia
22/03/2020,22,3,2020,13,0,Latvia,LV,LVA,1926542,2020-03-22,LV,LVA,Latvia
21/03/2020,21,3,2020,25,0,Latvia,LV,LVA,1926542,2020-03-21,LV,LVA,Latvia
20/03/2020,20,3,2020,15,0,Latvia,LV,LVA,1926542,2020-03-20,LV,LVA,Latvia
19/03/2020,19,3,2020,10,0,Latvia,LV,LVA,1926542,2020-03-19,LV,LVA,Latvia
18/03/2020,18,3,2020,25,0,Latvia,LV,LVA,1926542,2020-03-18,LV,LVA,Latvia
17/03/2020,17,3,2020,5,0,Latvia,LV,LVA,1926542,2020-03-17,LV,LVA,Latvia
16/03/2020,16,3,2020,5,0,Latvia,LV,LVA,1926542,2020-03-16,LV,LVA,Latvia
15/03/2020,15,3,2020,7,0,Latvia,LV,LVA,1926542,2020-03-15,LV,LVA,Latvia
14/03/2020,14,3,2020,3,0,Latvia,LV,LVA,1926542,2020-03-14,LV,LVA,Latvia
13/03/2020,13,3,2020,6,0,Latvia,LV,LVA,1926542,2020-03-13,LV,LVA,Latvia
12/03/2020,12,3,2020,2,0,Latvia,LV,LVA,1926542,2020-03-12,LV,LVA,Latvia
11/03/2020,11,3,2020,2,0,Latvia,LV,LVA,1926542,2020-03-11,LV,LVA,Latvia
10/03/2020,10,3,2020,3,0,Latvia,LV,LVA,1926542,2020-03-10,LV,LVA,Latvia
09/03/2020,9,3,2020,1,0,Latvia,LV,LVA,1926542,2020-03-09,LV,LVA,Latvia
08/03/2020,8,3,2020,1,0,Latvia,LV,LVA,1926542,2020-03-08,LV,LVA,Latvia
03/03/2020,3,3,2020,1,0,Latvia,LV,LVA,1926542,2020-03-03,LV,LVA,Latvia
13/04/2020,13,4,2020,11,0,Lebanon,LB,LBN,6848925,2020-04-13,LB,LBN,Lebanon
12/04/2020,12,4,2020,10,0,Lebanon,LB,LBN,6848925,2020-04-12,LB,LBN,Lebanon
11/04/2020,11,4,2020,27,1,Lebanon,LB,LBN,6848925,2020-04-11,LB,LBN,Lebanon
10/04/2020,10,4,2020,7,0,Lebanon,LB,LBN,6848925,2020-04-10,LB,LBN,Lebanon
09/04/2020,9,4,2020,27,0,Lebanon,LB,LBN,6848925,2020-04-09,LB,LBN,Lebanon
08/04/2020,8,4,2020,7,0,Lebanon,LB,LBN,6848925,2020-04-08,LB,LBN,Lebanon
07/04/2020,7,4,2020,14,1,Lebanon,LB,LBN,6848925,2020-04-07,LB,LBN,Lebanon
06/04/2020,6,4,2020,7,1,Lebanon,LB,LBN,6848925,2020-04-06,LB,LBN,Lebanon
05/04/2020,5,4,2020,26,1,Lebanon,LB,LBN,6848925,2020-04-05,LB,LBN,Lebanon
04/04/2020,4,4,2020,0,0,Lebanon,LB,LBN,6848925,2020-04-04,LB,LBN,Lebanon
03/04/2020,3,4,2020,15,4,Lebanon,LB,LBN,6848925,2020-04-03,LB,LBN,Lebanon
02/04/2020,2,4,2020,16,0,Lebanon,LB,LBN,6848925,2020-04-02,LB,LBN,Lebanon
01/04/2020,1,4,2020,17,1,Lebanon,LB,LBN,6848925,2020-04-01,LB,LBN,Lebanon
31/03/2020,31,3,2020,8,1,Lebanon,LB,LBN,6848925,2020-03-31,LB,LBN,Lebanon
30/03/2020,30,3,2020,26,2,Lebanon,LB,LBN,6848925,2020-03-30,LB,LBN,Lebanon
29/03/2020,29,3,2020,21,1,Lebanon,LB,LBN,6848925,2020-03-29,LB,LBN,Lebanon
28/03/2020,28,3,2020,23,1,Lebanon,LB,LBN,6848925,2020-03-28,LB,LBN,Lebanon
27/03/2020,27,3,2020,35,2,Lebanon,LB,LBN,6848925,2020-03-27,LB,LBN,Lebanon
26/03/2020,26,3,2020,29,0,Lebanon,LB,LBN,6848925,2020-03-26,LB,LBN,Lebanon
25/03/2020,25,3,2020,37,0,Lebanon,LB,LBN,6848925,2020-03-25,LB,LBN,Lebanon
24/03/2020,24,3,2020,19,0,Lebanon,LB,LBN,6848925,2020-03-24,LB,LBN,Lebanon
23/03/2020,23,3,2020,18,0,Lebanon,LB,LBN,6848925,2020-03-23,LB,LBN,Lebanon
22/03/2020,22,3,2020,67,0,Lebanon,LB,LBN,6848925,2020-03-22,LB,LBN,Lebanon
21/03/2020,21,3,2020,14,0,Lebanon,LB,LBN,6848925,2020-03-21,LB,LBN,Lebanon
20/03/2020,20,3,2020,16,0,Lebanon,LB,LBN,6848925,2020-03-20,LB,LBN,Lebanon
19/03/2020,19,3,2020,13,1,Lebanon,LB,LBN,6848925,2020-03-19,LB,LBN,Lebanon
18/03/2020,18,3,2020,0,0,Lebanon,LB,LBN,6848925,2020-03-18,LB,LBN,Lebanon
17/03/2020,17,3,2020,21,0,Lebanon,LB,LBN,6848925,2020-03-17,LB,LBN,Lebanon
16/03/2020,16,3,2020,6,0,Lebanon,LB,LBN,6848925,2020-03-16,LB,LBN,Lebanon
15/03/2020,15,3,2020,27,1,Lebanon,LB,LBN,6848925,2020-03-15,LB,LBN,Lebanon
13/03/2020,13,3,2020,5,0,Lebanon,LB,LBN,6848925,2020-03-13,LB,LBN,Lebanon
12/03/2020,12,3,2020,20,1,Lebanon,LB,LBN,6848925,2020-03-12,LB,LBN,Lebanon
11/03/2020,11,3,2020,0,1,Lebanon,LB,LBN,6848925,2020-03-11,LB,LBN,Lebanon
10/03/2020,10,3,2020,9,0,Lebanon,LB,LBN,6848925,2020-03-10,LB,LBN,Lebanon
09/03/2020,9,3,2020,10,0,Lebanon,LB,LBN,6848925,2020-03-09,LB,LBN,Lebanon
07/03/2020,7,3,2020,6,0,Lebanon,LB,LBN,6848925,2020-03-07,LB,LBN,Lebanon
06/03/2020,6,3,2020,3,0,Lebanon,LB,LBN,6848925,2020-03-06,LB,LBN,Lebanon
03/03/2020,3,3,2020,3,0,Lebanon,LB,LBN,6848925,2020-03-03,LB,LBN,Lebanon
02/03/2020,2,3,2020,6,0,Lebanon,LB,LBN,6848925,2020-03-02,LB,LBN,Lebanon
01/03/2020,1,3,2020,1,0,Lebanon,LB,LBN,6848925,2020-03-01,LB,LBN,Lebanon
29/02/2020,29,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-29,LB,LBN,Lebanon
28/02/2020,28,2,2020,1,0,Lebanon,LB,LBN,6848925,2020-02-28,LB,LBN,Lebanon
27/02/2020,27,2,2020,1,0,Lebanon,LB,LBN,6848925,2020-02-27,LB,LBN,Lebanon
26/02/2020,26,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-26,LB,LBN,Lebanon
25/02/2020,25,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-25,LB,LBN,Lebanon
24/02/2020,24,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-24,LB,LBN,Lebanon
23/02/2020,23,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-23,LB,LBN,Lebanon
22/02/2020,22,2,2020,1,0,Lebanon,LB,LBN,6848925,2020-02-22,LB,LBN,Lebanon
21/02/2020,21,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-21,LB,LBN,Lebanon
20/02/2020,20,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-20,LB,LBN,Lebanon
19/02/2020,19,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-19,LB,LBN,Lebanon
18/02/2020,18,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-18,LB,LBN,Lebanon
17/02/2020,17,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-17,LB,LBN,Lebanon
16/02/2020,16,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-16,LB,LBN,Lebanon
15/02/2020,15,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-15,LB,LBN,Lebanon
14/02/2020,14,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-14,LB,LBN,Lebanon
13/02/2020,13,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-13,LB,LBN,Lebanon
12/02/2020,12,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-12,LB,LBN,Lebanon
11/02/2020,11,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-11,LB,LBN,Lebanon
10/02/2020,10,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-10,LB,LBN,Lebanon
09/02/2020,9,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-09,LB,LBN,Lebanon
08/02/2020,8,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-08,LB,LBN,Lebanon
07/02/2020,7,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-07,LB,LBN,Lebanon
06/02/2020,6,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-06,LB,LBN,Lebanon
05/02/2020,5,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-05,LB,LBN,Lebanon
04/02/2020,4,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-04,LB,LBN,Lebanon
03/02/2020,3,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-03,LB,LBN,Lebanon
02/02/2020,2,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-02,LB,LBN,Lebanon
01/02/2020,1,2,2020,0,0,Lebanon,LB,LBN,6848925,2020-02-01,LB,LBN,Lebanon
31/01/2020,31,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-31,LB,LBN,Lebanon
30/01/2020,30,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-30,LB,LBN,Lebanon
29/01/2020,29,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-29,LB,LBN,Lebanon
28/01/2020,28,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-28,LB,LBN,Lebanon
27/01/2020,27,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-27,LB,LBN,Lebanon
26/01/2020,26,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-26,LB,LBN,Lebanon
25/01/2020,25,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-25,LB,LBN,Lebanon
24/01/2020,24,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-24,LB,LBN,Lebanon
23/01/2020,23,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-23,LB,LBN,Lebanon
22/01/2020,22,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-22,LB,LBN,Lebanon
21/01/2020,21,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-21,LB,LBN,Lebanon
20/01/2020,20,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-20,LB,LBN,Lebanon
19/01/2020,19,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-19,LB,LBN,Lebanon
18/01/2020,18,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-18,LB,LBN,Lebanon
17/01/2020,17,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-17,LB,LBN,Lebanon
16/01/2020,16,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-16,LB,LBN,Lebanon
15/01/2020,15,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-15,LB,LBN,Lebanon
14/01/2020,14,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-14,LB,LBN,Lebanon
13/01/2020,13,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-13,LB,LBN,Lebanon
12/01/2020,12,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-12,LB,LBN,Lebanon
11/01/2020,11,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-11,LB,LBN,Lebanon
10/01/2020,10,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-10,LB,LBN,Lebanon
09/01/2020,9,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-09,LB,LBN,Lebanon
08/01/2020,8,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-08,LB,LBN,Lebanon
07/01/2020,7,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-07,LB,LBN,Lebanon
06/01/2020,6,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-06,LB,LBN,Lebanon
05/01/2020,5,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-05,LB,LBN,Lebanon
04/01/2020,4,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-04,LB,LBN,Lebanon
03/01/2020,3,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-03,LB,LBN,Lebanon
02/01/2020,2,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-02,LB,LBN,Lebanon
01/01/2020,1,1,2020,0,0,Lebanon,LB,LBN,6848925,2020-01-01,LB,LBN,Lebanon
31/12/2019,31,12,2019,0,0,Lebanon,LB,LBN,6848925,2019-12-31,LB,LBN,Lebanon
13/04/2020,13,4,2020,2,0,Liberia,LR,LBR,4818977,2020-04-13,LR,LBR,Liberia
12/04/2020,12,4,2020,11,1,Liberia,LR,LBR,4818977,2020-04-12,LR,LBR,Liberia
11/04/2020,11,4,2020,6,0,Liberia,LR,LBR,4818977,2020-04-11,LR,LBR,Liberia
10/04/2020,10,4,2020,0,0,Liberia,LR,LBR,4818977,2020-04-10,LR,LBR,Liberia
09/04/2020,9,4,2020,17,1,Liberia,LR,LBR,4818977,2020-04-09,LR,LBR,Liberia
08/04/2020,8,4,2020,0,0,Liberia,LR,LBR,4818977,2020-04-08,LR,LBR,Liberia
07/04/2020,7,4,2020,1,0,Liberia,LR,LBR,4818977,2020-04-07,LR,LBR,Liberia
06/04/2020,6,4,2020,3,2,Liberia,LR,LBR,4818977,2020-04-06,LR,LBR,Liberia
05/04/2020,5,4,2020,3,1,Liberia,LR,LBR,4818977,2020-04-05,LR,LBR,Liberia
04/04/2020,4,4,2020,1,0,Liberia,LR,LBR,4818977,2020-04-04,LR,LBR,Liberia
03/04/2020,3,4,2020,0,0,Liberia,LR,LBR,4818977,2020-04-03,LR,LBR,Liberia
02/04/2020,2,4,2020,3,0,Liberia,LR,LBR,4818977,2020-04-02,LR,LBR,Liberia
01/04/2020,1,4,2020,0,0,Liberia,LR,LBR,4818977,2020-04-01,LR,LBR,Liberia
31/03/2020,31,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-31,LR,LBR,Liberia
30/03/2020,30,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-30,LR,LBR,Liberia
29/03/2020,29,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-29,LR,LBR,Liberia
28/03/2020,28,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-28,LR,LBR,Liberia
27/03/2020,27,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-27,LR,LBR,Liberia
26/03/2020,26,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-26,LR,LBR,Liberia
25/03/2020,25,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-25,LR,LBR,Liberia
24/03/2020,24,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-24,LR,LBR,Liberia
23/03/2020,23,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-23,LR,LBR,Liberia
22/03/2020,22,3,2020,1,0,Liberia,LR,LBR,4818977,2020-03-22,LR,LBR,Liberia
21/03/2020,21,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-21,LR,LBR,Liberia
20/03/2020,20,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-20,LR,LBR,Liberia
19/03/2020,19,3,2020,0,0,Liberia,LR,LBR,4818977,2020-03-19,LR,LBR,Liberia
18/03/2020,18,3,2020,1,0,Liberia,LR,LBR,4818977,2020-03-18,LR,LBR,Liberia
17/03/2020,17,3,2020,1,0,Liberia,LR,LBR,4818977,2020-03-17,LR,LBR,Liberia
13/04/2020,13,4,2020,0,0,Libya,LY,LBY,6678567,2020-04-13,LY,LBY,Libya
12/04/2020,12,4,2020,1,0,Libya,LY,LBY,6678567,2020-04-12,LY,LBY,Libya
11/04/2020,11,4,2020,0,0,Libya,LY,LBY,6678567,2020-04-11,LY,LBY,Libya
10/04/2020,10,4,2020,3,0,Libya,LY,LBY,6678567,2020-04-10,LY,LBY,Libya
09/04/2020,9,4,2020,2,0,Libya,LY,LBY,6678567,2020-04-09,LY,LBY,Libya
08/04/2020,8,4,2020,1,0,Libya,LY,LBY,6678567,2020-04-08,LY,LBY,Libya
07/04/2020,7,4,2020,0,0,Libya,LY,LBY,6678567,2020-04-07,LY,LBY,Libya
06/04/2020,6,4,2020,0,0,Libya,LY,LBY,6678567,2020-04-06,LY,LBY,Libya
05/04/2020,5,4,2020,7,0,Libya,LY,LBY,6678567,2020-04-05,LY,LBY,Libya
04/04/2020,4,4,2020,0,0,Libya,LY,LBY,6678567,2020-04-04,LY,LBY,Libya
03/04/2020,3,4,2020,1,1,Libya,LY,LBY,6678567,2020-04-03,LY,LBY,Libya
02/04/2020,2,4,2020,0,0,Libya,LY,LBY,6678567,2020-04-02,LY,LBY,Libya
01/04/2020,1,4,2020,2,0,Libya,LY,LBY,6678567,2020-04-01,LY,LBY,Libya
31/03/2020,31,3,2020,0,0,Libya,LY,LBY,6678567,2020-03-31,LY,LBY,Libya
30/03/2020,30,3,2020,7,0,Libya,LY,LBY,6678567,2020-03-30,LY,LBY,Libya
29/03/2020,29,3,2020,0,0,Libya,LY,LBY,6678567,2020-03-29,LY,LBY,Libya
28/03/2020,28,3,2020,0,0,Libya,LY,LBY,6678567,2020-03-28,LY,LBY,Libya
27/03/2020,27,3,2020,0,0,Libya,LY,LBY,6678567,2020-03-27,LY,LBY,Libya
26/03/2020,26,3,2020,0,0,Libya,LY,LBY,6678567,2020-03-26,LY,LBY,Libya
25/03/2020,25,3,2020,1,0,Libya,LY,LBY,6678567,2020-03-25,LY,LBY,Libya
13/04/2020,13,4,2020,0,0,Liechtenstein,LI,LIE,37910,2020-04-13,LI,LIE,Liechtenstein
12/04/2020,12,4,2020,0,0,Liechtenstein,LI,LIE,37910,2020-04-12,LI,LIE,Liechtenstein
11/04/2020,11,4,2020,1,0,Liechtenstein,LI,LIE,37910,2020-04-11,LI,LIE,Liechtenstein
10/04/2020,10,4,2020,0,0,Liechtenstein,LI,LIE,37910,2020-04-10,LI,LIE,Liechtenstein
09/04/2020,9,4,2020,1,0,Liechtenstein,LI,LIE,37910,2020-04-09,LI,LIE,Liechtenstein
08/04/2020,8,4,2020,0,0,Liechtenstein,LI,LIE,37910,2020-04-08,LI,LIE,Liechtenstein
07/04/2020,7,4,2020,0,0,Liechtenstein,LI,LIE,37910,2020-04-07,LI,LIE,Liechtenstein
06/04/2020,6,4,2020,1,0,Liechtenstein,LI,LIE,37910,2020-04-06,LI,LIE,Liechtenstein
05/04/2020,5,4,2020,2,1,Liechtenstein,LI,LIE,37910,2020-04-05,LI,LIE,Liechtenstein
04/04/2020,4,4,2020,0,0,Liechtenstein,LI,LIE,37910,2020-04-04,LI,LIE,Liechtenstein
03/04/2020,3,4,2020,3,0,Liechtenstein,LI,LIE,37910,2020-04-03,LI,LIE,Liechtenstein
02/04/2020,2,4,2020,4,0,Liechtenstein,LI,LIE,37910,2020-04-02,LI,LIE,Liechtenstein
01/04/2020,1,4,2020,4,0,Liechtenstein,LI,LIE,37910,2020-04-01,LI,LIE,Liechtenstein
31/03/2020,31,3,2020,2,0,Liechtenstein,LI,LIE,37910,2020-03-31,LI,LIE,Liechtenstein
30/03/2020,30,3,2020,1,0,Liechtenstein,LI,LIE,37910,2020-03-30,LI,LIE,Liechtenstein
29/03/2020,29,3,2020,1,0,Liechtenstein,LI,LIE,37910,2020-03-29,LI,LIE,Liechtenstein
28/03/2020,28,3,2020,4,0,Liechtenstein,LI,LIE,37910,2020-03-28,LI,LIE,Liechtenstein
27/03/2020,27,3,2020,5,0,Liechtenstein,LI,LIE,37910,2020-03-27,LI,LIE,Liechtenstein
26/03/2020,26,3,2020,4,0,Liechtenstein,LI,LIE,37910,2020-03-26,LI,LIE,Liechtenstein
25/03/2020,25,3,2020,1,0,Liechtenstein,LI,LIE,37910,2020-03-25,LI,LIE,Liechtenstein
24/03/2020,24,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020-03-24,LI,LIE,Liechtenstein
23/03/2020,23,3,2020,10,0,Liechtenstein,LI,LIE,37910,2020-03-23,LI,LIE,Liechtenstein
22/03/2020,22,3,2020,2,0,Liechtenstein,LI,LIE,37910,2020-03-22,LI,LIE,Liechtenstein
21/03/2020,21,3,2020,9,0,Liechtenstein,LI,LIE,37910,2020-03-21,LI,LIE,Liechtenstein
20/03/2020,20,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020-03-20,LI,LIE,Liechtenstein
19/03/2020,19,3,2020,18,0,Liechtenstein,LI,LIE,37910,2020-03-19,LI,LIE,Liechtenstein
18/03/2020,18,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020-03-18,LI,LIE,Liechtenstein
17/03/2020,17,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020-03-17,LI,LIE,Liechtenstein
16/03/2020,16,3,2020,3,0,Liechtenstein,LI,LIE,37910,2020-03-16,LI,LIE,Liechtenstein
15/03/2020,15,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020-03-15,LI,LIE,Liechtenstein
14/03/2020,14,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020-03-14,LI,LIE,Liechtenstein
13/03/2020,13,3,2020,1,0,Liechtenstein,LI,LIE,37910,2020-03-13,LI,LIE,Liechtenstein
12/03/2020,12,3,2020,2,0,Liechtenstein,LI,LIE,37910,2020-03-12,LI,LIE,Liechtenstein
05/03/2020,5,3,2020,1,0,Liechtenstein,LI,LIE,37910,2020-03-05,LI,LIE,Liechtenstein
13/04/2020,13,4,2020,9,1,Lithuania,LT,LTU,2789533,2020-04-13,LT,LTU,Lithuania
12/04/2020,12,4,2020,54,6,Lithuania,LT,LTU,2789533,2020-04-12,LT,LTU,Lithuania
11/04/2020,11,4,2020,44,2,Lithuania,LT,LTU,2789533,2020-04-11,LT,LTU,Lithuania
10/04/2020,10,4,2020,43,0,Lithuania,LT,LTU,2789533,2020-04-10,LT,LTU,Lithuania
09/04/2020,9,4,2020,32,0,Lithuania,LT,LTU,2789533,2020-04-09,LT,LTU,Lithuania
08/04/2020,8,4,2020,37,1,Lithuania,LT,LTU,2789533,2020-04-08,LT,LTU,Lithuania
07/04/2020,7,4,2020,32,1,Lithuania,LT,LTU,2789533,2020-04-07,LT,LTU,Lithuania
06/04/2020,6,4,2020,40,4,Lithuania,LT,LTU,2789533,2020-04-06,LT,LTU,Lithuania
05/04/2020,5,4,2020,0,0,Lithuania,LT,LTU,2789533,2020-04-05,LT,LTU,Lithuania
04/04/2020,4,4,2020,122,0,Lithuania,LT,LTU,2789533,2020-04-04,LT,LTU,Lithuania
03/04/2020,3,4,2020,68,1,Lithuania,LT,LTU,2789533,2020-04-03,LT,LTU,Lithuania
02/04/2020,2,4,2020,48,1,Lithuania,LT,LTU,2789533,2020-04-02,LT,LTU,Lithuania
01/04/2020,1,4,2020,49,0,Lithuania,LT,LTU,2789533,2020-04-01,LT,LTU,Lithuania
31/03/2020,31,3,2020,0,0,Lithuania,LT,LTU,2789533,2020-03-31,LT,LTU,Lithuania
30/03/2020,30,3,2020,90,0,Lithuania,LT,LTU,2789533,2020-03-30,LT,LTU,Lithuania
29/03/2020,29,3,2020,36,2,Lithuania,LT,LTU,2789533,2020-03-29,LT,LTU,Lithuania
28/03/2020,28,3,2020,59,1,Lithuania,LT,LTU,2789533,2020-03-28,LT,LTU,Lithuania
27/03/2020,27,3,2020,25,0,Lithuania,LT,LTU,2789533,2020-03-27,LT,LTU,Lithuania
26/03/2020,26,3,2020,65,2,Lithuania,LT,LTU,2789533,2020-03-26,LT,LTU,Lithuania
25/03/2020,25,3,2020,30,1,Lithuania,LT,LTU,2789533,2020-03-25,LT,LTU,Lithuania
24/03/2020,24,3,2020,36,0,Lithuania,LT,LTU,2789533,2020-03-24,LT,LTU,Lithuania
23/03/2020,23,3,2020,38,0,Lithuania,LT,LTU,2789533,2020-03-23,LT,LTU,Lithuania
22/03/2020,22,3,2020,36,0,Lithuania,LT,LTU,2789533,2020-03-22,LT,LTU,Lithuania
21/03/2020,21,3,2020,21,1,Lithuania,LT,LTU,2789533,2020-03-21,LT,LTU,Lithuania
20/03/2020,20,3,2020,15,0,Lithuania,LT,LTU,2789533,2020-03-20,LT,LTU,Lithuania
19/03/2020,19,3,2020,8,0,Lithuania,LT,LTU,2789533,2020-03-19,LT,LTU,Lithuania
18/03/2020,18,3,2020,8,0,Lithuania,LT,LTU,2789533,2020-03-18,LT,LTU,Lithuania
17/03/2020,17,3,2020,3,0,Lithuania,LT,LTU,2789533,2020-03-17,LT,LTU,Lithuania
16/03/2020,16,3,2020,5,0,Lithuania,LT,LTU,2789533,2020-03-16,LT,LTU,Lithuania
